X1,X2,y
-0.12531923335245684,-0.2833603896301334,0
-0.32411861063990766,0.10019620130242408,0
-0.09251254091509149,-0.02906517447128524,0
1.345865935000339,0.3863823969597236,0
2.044911135416898,1.9756650337839237,0
2.283808192895252,0.8732407038078601,0
1.047644495153029,1.0114557276609917,0
0.24564849488929605,0.7599547674908921,0
1.0994873922943997,0.7289571546921547,0
0.9867153901736027,1.608585667974132,0
1.9769474451023774,1.2140868559240998,0
-1.1763825710905813,-0.42115024018981656,0
0.3457743891877583,0.11966215066340737,0
-0.04452173698161961,-0.0978722188377291,0
-2.1204433638134956,-0.02138641192355567,0
1.2455558847027373,-0.023368481826051505,0
-0.3887971294819619,1.091321685826527,0
1.03830002419347,1.3813044452384686,0
-2.768512166648564,-1.760505144435976,0
-1.3195019667767522,0.11404735810199716,0
0.6945055017672503,0.26914463722480664,0
1.2127443217853986,0.13790809837979887,0
1.3727998880019638,0.11820149063508222,0
0.1027486741914457,-0.3328460952971817,0
-0.07591377539810387,-0.8243324575333448,0
-0.7435591250957779,0.021907771218836428,0
3.3495008237293096,1.9810107343511674,0
-1.8572828696985706,-1.6032838085966838,0
-2.9635063844233063,-1.3749606098582414,0
1.2238329831739425,0.6268846512480896,0
-0.9758740426847629,-0.48398802227641224,0
-0.7333692742484657,-0.8562306139197313,0
0.005059742438375117,-0.7093801009354672,0
0.3806495908843358,-0.2515808008134443,0
1.0055914308280267,1.160796334523969,0
-2.0039658373544125,-0.7656670968627958,0
1.9443476620808622,0.8812083533050797,0
-2.1154096192526923,-1.0607500612907392,0
-4.0701081965913355,-1.9801416061735868,0
-0.2654194489524693,-0.2977501414642009,0
-0.197650248504027,-0.18257825953374368,0
-1.417949675615422,-0.2769726792186311,0
1.6303358648982818,0.2019872362952258,0
3.050588376859524,1.888500584787825,0
2.34819110044317,0.1723027458649689,0
-1.1905066924694945,0.618584012195238,0
-0.16526942027927488,0.3338982940691997,0
-0.11996897793033497,-0.1140161668804285,0
-1.5193661565090213,-0.9593513782360654,0
-0.5271474095996146,-0.12008154677930158,0
0.9407821501438817,1.0031830590690891,0
0.4591809791188622,-0.13492263504364677,0
-0.7341606353884572,-0.8454691711301487,0
-0.04654174396661247,-0.029501624077609617,0
-1.966484313416647,-0.8133249656851769,0
-0.12833490924140675,0.34322612630824023,0
-2.5071126500512815,-1.0607969193744307,0
0.2570981846243681,-0.5231771382475824,0
1.8952399163990261,0.8605599379345115,0
1.087131447015218,0.4876376483619356,0
-0.20839789515375481,0.15527507188719272,0
0.019263179874098514,0.2553602192827502,0
0.3031100544365599,-0.8328229324488324,0
1.6452192536271897,0.8079177217925053,0
1.9541455913309624,1.3480110838481405,0
-2.887256251605078,-0.9313223070454727,0
0.05459381246491052,0.7800964777407063,0
-0.18497109460651914,-0.2687837294707326,0
1.1180233272292044,0.44599394508435825,0
0.6316921501275061,0.42391003042193176,0
-0.27671760557443487,-0.14656048783808423,0
-1.0007420830522074,0.06414762001515227,0
-1.3214316622809252,-1.4551518711736098,0
4.195239073520437,2.7158407549552472,0
2.3972125276548817,1.1697348773812006,0
2.3894161962060525,0.3711191930239203,0
-1.0900342915244352,-0.2009821943342956,0
1.5341680968888394,-0.48404615581016286,0
0.8570699937737787,0.6560416183035397,0
2.5043103308627988,1.432624606990531,0
-0.09506896621263604,0.2409097620316568,0
-0.0016894362023788718,-0.4910389849026763,0
-2.024078455590145,-1.1631052613629027,0
0.24251349641352654,-0.3402977870315604,0
0.9475595493921144,0.06144335346656312,0
-0.0613407422828656,0.8293589934366479,0
2.6968725496949313,0.6305715102628869,0
-2.485559845849076,-1.4356675965511005,0
0.9324413778100232,1.0228274727903666,0
0.6586078770744843,1.272237332794716,0
-1.0633340369323925,-0.8148400829795415,0
-3.5821912481902873,-2.2222291828972205,0
-1.338622507472088,-0.5656553518212778,0
-2.5653375476535114,-0.5863937998470077,0
0.10285449870024996,-0.32445052453835665,0
-0.6488263624447302,-0.6886065633962968,0
-3.4902838600991157,-1.799170388092308,0
0.5894073889366799,0.4084647318629486,0
2.5197551884084075,0.8591300604409472,0
-1.926251556936437,-1.3617761967333135,0
1.6875265495625502,1.173448793102276,0
-2.189272100419826,-0.8095260880567964,0
-1.553944632766076,-1.2128436155971758,0
2.1299513076720453,1.8961371075967024,0
0.6073549378391173,0.1987019078351582,0
-2.400160122197908,-1.0043536591133067,0
-1.2375007942560592,0.4282213561799649,0
0.9119881394346906,0.9554343132115529,0
-0.1543082629230665,0.052706654902214135,0
-2.7343561571829773,-1.207586134508487,0
-1.1502533173421343,-0.07537494716373223,0
0.803331318777513,0.007219964569291609,0
2.2084231663194682,0.1914583952741572,0
-3.3041146673635726,-2.3239945606085333,0
0.4384142452236364,0.0952013242189362,0
-0.6994721310653583,0.03654071036778815,0
-1.357251006711296,-1.0200748011285727,0
0.22812184898984164,0.26442262976039255,0
0.09075929572719091,0.8581928685781061,0
-0.9981418856256005,-0.16403138459407737,0
-1.3856138176231327,-0.15047922803278746,0
-0.039481838947762436,-0.6743442918972598,0
-0.5507015456881198,-0.6228149908070757,0
0.7859916711099182,0.7160015332717433,0
-2.1334719828400286,-1.1310850611908785,0
-0.8876874974061386,0.3823297373749818,0
-0.9591211831999266,0.7971617064505604,0
-0.603325320297587,-1.2097861153153977,0
-1.375113628123181,-0.5439490011606031,0
-2.358574148331089,-0.9231891303515127,0
0.4946052005912937,-0.3519743521085639,0
0.5376076419094735,-0.14068827488931987,0
0.8747723907468317,0.7646309185493,0
-2.953817360158999,-1.3820390268963445,0
1.9629476510515653,1.2744840658451972,0
-1.9296206114309273,-1.3398492605406944,0
0.22734149903162984,0.1290679216056547,0
1.2136490989926727,0.9760641411874514,0
0.12003570500800896,0.2755596519981301,0
1.61756015934144,0.6453441795302824,0
-1.1638824532179033,-0.8106870446761546,0
-2.885472415722741,-1.7455547193856935,0
-0.5817328405726612,0.15841203450155555,0
2.807616380588583,0.6156712873403438,0
2.358526428424118,1.8982086520855255,0
0.4127496047163038,1.5094618664406823,0
0.9314535010535637,0.5914572770779875,0
-3.071772991098303,-0.6334940256691524,0
-3.7976157673708744,-1.4237682086245234,0
-1.884864277464033,-0.7102929235968185,0
-1.2227558252777826,-0.9320313039194794,0
1.407459193685829,0.751549586995414,0
0.38757793309094835,-0.020865553770277653,0
-1.3975042739446972,-0.2667343557219717,0
-0.46161960238713395,0.4971805888868302,0
2.003519511286276,0.9747048325027579,0
1.6235887618280573,-0.07125615930778435,0
0.16766761770759075,0.02840876577823577,0
-2.734303953337094,-1.1456152207195884,0
1.3723843003571725,1.6683842146924837,0
-2.2213368134995712,-0.8956207711418457,0
0.5904526860854357,-0.1672688563453005,0
0.4117961441931121,0.7687892885563187,0
-3.5636111519919993,-1.129855044027443,0
1.0751103144418133,0.011430277075425167,0
0.1283501323655517,-0.8220720032174065,0
-0.5247008310843241,-0.3551587856656936,0
1.1354425090069926,-0.1955815463893867,0
-0.7714184756035307,-0.6811720523871083,0
2.613358424864123,-0.048131494400065804,0
-0.32407149002807156,0.7192453322179575,0
-2.760463743451668,-1.7075947460978078,0
0.9371674043318634,0.7376783668395206,0
1.6533107647338041,1.0368376491329252,0
-1.5742492519294862,-0.2245063658627175,0
0.2148779005545942,0.012408694352603158,0
1.682814173637071,0.4841151794747107,0
0.3124093226536329,0.3522384014807439,0
-1.4024437787209068,-1.1551263704872834,0
-2.509606466754509,-1.479665579205781,0
0.19331698506939574,-0.2729104125709362,0
3.9828102616843672,2.576829031852373,0
-1.2079234670007999,-0.7881657117188787,0
-0.22329502738850002,0.1403747122472053,0
2.79739247548474,1.2306351851099244,0
-1.1027626381286382,-1.221966236571329,0
-0.22044805809348395,-0.8012904760571178,0
-0.7944772870709756,-0.4431439551818967,0
2.5328676933099317,1.942228865373748,0
1.4327936157578143,0.3586837194249979,0
-0.5855432935417211,0.2651953729780505,0
1.7336055452191717,0.9588656718302097,0
-0.8825176954823419,-0.1231918424201417,0
-0.22644949866189426,-0.3060640165606433,0
1.4048472453086271,0.7952421027861789,0
2.4555328349305614,-0.15732294854101977,0
-0.9400106323997004,-0.04776644328719093,0
4.274246332906143,1.7789058606004742,0
-1.4956811378086818,0.23589621645453124,0
0.11680317616594237,-0.3041839190953391,0
6.210032163509358,5.073395373701413,1
4.74764743048019,3.671582083363556,1
4.526427874342388,3.907276714855686,1
6.226762320523863,5.665784803823195,1
4.6043317549811835,5.481342320535782,1
3.9238552948518604,4.062391015510982,1
4.408246931163165,6.487511304887479,1
7.663800423099616,5.587988153103244,1
4.219192614846649,5.299549508729542,1
6.174772640888735,4.593714932301257,1
3.780967870036961,4.789803765568786,1
3.9141414498298652,6.383517459706525,1
4.741304181577096,8.50496009023561,1
6.2934441088802995,4.595102663221941,1
5.641833587477867,5.355388479987199,1
4.032005572184385,5.590867399416312,1
6.210158135001016,4.1892373610962235,1
4.877650813825315,4.3144969491140515,1
5.911657052513141,3.4864798161849095,1
2.9090442419224867,8.225450478277448,1
6.115746984527602,5.437871000484829,1
5.4098026054341455,4.990883142231806,1
5.979737927986259,3.304459830799086,1
5.901126455996423,4.9568836071184315,1
6.360670334723602,7.75642824270173,1
4.913239271076114,6.082144194184356,1
4.6008037631179,5.233080911557055,1
4.5606428652543824,5.495585423153043,1
5.953537663888358,5.657835756490201,1
6.515757815841923,3.599688712788479,1
4.115846012443626,7.217995043679694,1
5.785659842464693,1.202795372868009,1
4.204102462001151,7.210333355112283,1
5.195122399173639,3.1503322959428472,1
4.933594827246068,6.59023634775487,1
4.8496613730114015,4.488645295182504,1
4.496624340850165,4.071464281517163,1
3.7735554174602077,7.670423016674199,1
5.48785119772325,7.507406655133544,1
4.056030202009154,6.585083401616031,1
4.738584312464048,5.683240969687989,1
5.801402142672666,3.546504097589077,1
6.657433421851147,3.318285638827573,1
5.4395525340375785,4.262375973949667,1
4.622944684333785,5.4114936872334765,1
4.268167814744274,5.869417884369826,1
3.400374063946801,6.111295101780186,1
6.476048169423456,5.760349312356148,1
5.057303202072943,3.1000126384042437,1
4.835621518100951,5.928760734567568,1
5.1813043522245525,5.736615875439564,1
5.507607202217776,6.396376560702491,1
4.561208893021828,5.632707745165029,1
6.1173338132046595,6.682912661384156,1
4.299556473812005,4.499713531262007,1
4.239918316578924,6.858366254211831,1
6.980825930543106,1.5245007094152703,1
5.248490506996125,4.059628857409025,1
4.953431759427851,5.6208851449200985,1
4.226117477565033,6.090295575326179,1
4.4846469395298145,5.804106000542984,1
5.0495643261791905,6.435497687212057,1
6.429992584394017,3.706084366288746,1
5.968056641438921,4.310819678685296,1
6.2509839868315495,6.143811958439529,1
4.854401055995521,4.5199943593163345,1
4.768993524634889,4.881692297098513,1
3.2267954769009206,5.913443744682606,1
4.777107142200982,2.899320287757356,1
5.799341649169963,7.1044639824662195,1
4.927505011976205,4.7740848408714065,1
5.88790778181777,5.445923016367676,1
5.746759801432061,3.481939108527433,1
4.81638330109781,6.807436051590076,1
5.687523867708702,5.605063216449786,1
7.163221454156759,0.5700917312181426,1
3.9269992618941867,3.3681446045922208,1
5.792919963289059,6.259370298761146,1
5.845036274862673,5.032596855216326,1
5.085769588018,8.124777521616316,1
4.610741958737697,8.0112893032611,1
3.6726452075569567,4.679180349771615,1
4.472632916704165,4.342704412539824,1
3.5576715272433663,8.661079434360017,1
5.367514295793124,5.365402801020405,1
6.330488899617377,5.550403120677408,1
5.529054433566435,3.9904365390409047,1
4.388661033004949,3.360417012646555,1
5.33713538116142,3.943999131152881,1
4.703204694929843,4.0718646957801425,1
5.776624829254826,2.57306602143882,1
6.510443300098105,2.641595951591254,1
3.7840264466338462,4.731698680346316,1
4.583395401217453,4.260350930259774,1
5.881469722966342,5.921843124239652,1
6.216294566894207,1.8273490286224048,1
5.633310865254965,4.914786197023591,1
4.270344011711545,5.153271253141561,1
4.554186937141217,4.231208417992783,1
4.371951533836333,6.845036846774178,1
3.8116176847699483,8.23238278475562,1
4.213217696588977,3.3642586878020744,1
4.813187944354989,1.4734293105206575,1
5.247004796558002,5.599381462936146,1
6.664322836375952,2.548792833077929,1
5.407098015310364,4.2155896371248485,1
4.7511986786432665,8.007305766072708,1
4.447730217950902,4.2908424570315,1
5.7145184753728175,1.120332574333168,1
4.3364933839036865,4.362000028493846,1
5.140201523923436,4.797238554629004,1
4.614581245084975,4.433202074406104,1
5.252591591777233,5.412328940409098,1
6.782970118595437,3.5324631541456784,1
5.0741934025591755,4.836790425274493,1
4.762053826217336,6.275916776948796,1
4.6583592721956935,6.709659186557096,1
5.656506857960871,4.054745857375764,1
5.772590732338488,3.075682321770672,1
4.8533567403130675,4.884776940787,1
3.5709293963699245,4.2519874806525895,1
5.403288627240145,4.088214737866305,1
4.081662911686111,4.984701459046373,1
3.547921356157198,6.920104113161087,1
4.760679357175198,6.776877683120343,1
6.808302572154053,4.393915810073415,1
6.451271346765812,3.2179495649078818,1
3.863385394524406,6.521867134057902,1
3.9650425485297207,7.309727220685402,1
5.035265704306815,5.566504185410244,1
5.72945145652279,4.998078534931449,1
3.124841331879133,5.865293587968416,1
2.8874292701043625,6.7625690515576125,1
5.282707033453917,7.081091436493521,1
5.325279574442166,3.020043914279963,1
5.490898392771619,3.0498505138043654,1
5.808677180624663,4.69241152969148,1
5.331454797887466,7.631343172433481,1
5.169589825056293,3.9804341993930477,1
5.364305852972664,1.8965123205184335,1
5.714564492444922,7.102642354483826,1
5.265859403394627,2.7239846894892796,1
5.2400575357165895,5.033523046344938,1
5.824782857259618,3.735322884018216,1
5.272516984167491,4.18608178237432,1
4.677622885075188,5.935482758246031,1
5.1739031729977105,4.223380047698667,1
4.75683932579332,4.745095357791699,1
6.4346311300783645,5.0064947356368465,1
4.4272215220249045,5.875738270706017,1
4.314978979136517,6.097478319848148,1
4.592511618184603,7.108817551456438,1
5.42266071240119,4.942300027728309,1
5.039991352093988,1.9988064006943165,1
5.830205392982488,2.9995382542343663,1
5.747110462806237,8.587552061606575,1
5.018314995261604,6.231133193424347,1
5.645471539861125,1.7693748203509139,1
4.975410924326152,3.479261301008096,1
4.722971708552242,4.580079686880817,1
6.785250047108818,1.8270603733589277,1
5.83462890989176,3.2336929689811083,1
3.020685116694027,8.286796533133538,1
